"latitude","longitude","brightness"
-11.5959,132.8005,335.4
-11.8555,133.368,334.5
-13.9301,132.8674,345.7
-13.9209,132.8661,341.9
-13.9223,132.8566,344.9
-13.908,132.8255,340.4
-13.8925,132.8069,345.1
-13.8834,132.8055,367.5
-12.0266,142.6863,340.6
-12.0346,142.6832,338.9
-14.3094,126.8585,342.7
-14.2987,126.8726,335.7
-13.4123,132.2289,345.6
-13.4136,132.2192,347.9
-13.403,132.2276,343.3
-13.3858,132.2151,343.6
-31.7041,116.2637,340.5
-31.7198,116.2296,337.8
-32.1669,116.1207,351.4
-32.8192,115.9597,332.6
-32.8173,115.9712,333.3
-32.9998,116.5531,328.9
-33.3139,122.9385,347
-33.3078,122.9667,339
-33.3162,122.9439,373.7
-33.3099,122.972,340.2
-33.33,122.9484,338
-33.3438,122.9529,335
-33.3698,122.9016,326.2
-33.3739,122.9111,329.3
-27.9513,152.3315,311.8
-27.9089,152.29,320.1
-22.3629,149.4967,318.1
-22.4382,150.6798,330.5
-22.4396,150.6688,326.1
-22.3918,150.5551,337.6
-22.3932,150.5439,338.8
-11.7686,142.2831,312.9
-16.5888,124.8855,319.4
-16.3871,123.9348,326.6
-13.3835,132.2306,310.9
-14.1831,126.5381,315.2
-14.1908,126.5488,317.4
-14.2011,126.5409,315.3
-14.1998,126.5502,320.6
-13.3301,132.3948,315.5
-13.3428,132.3965,311.2
-12.6534,142.0805,310.5
-11.6703,142.2517,326.2
-11.6748,142.2437,314.9
-11.6777,142.2603,327.1
-11.6832,142.2934,313.8
-22.4258,150.6763,316.9
-22.4375,150.6747,316.6
-14.18,126.5466,314.6
-16.3795,123.9282,315.5
-16.3983,123.9253,317.9
-16.4077,123.9239,314
-16.5787,124.8911,317.1
-11.7743,142.396,358.1
-11.7729,142.3855,332.3
-12.0488,142.318,361.2
-12.0503,142.3284,336.5
-12.364,141.7403,339.2
-12.6466,142.0635,335.1
-12.6481,142.0738,338.8
-12.6576,142.0724,327
-12.659,142.0828,329.6
-12.5373,135.7149,340.3
-12.5459,135.6998,334.6
-12.548,135.7132,343.8
-13.3538,132.197,334.8
-13.3579,132.2206,342.7
-13.3717,132.2181,332.2
-13.3633,132.2136,350
-13.9116,132.8425,336.8
-13.9084,132.8358,332.7
-15.4823,134.9883,342.9
-15.5212,134.9336,361.6
-15.5421,134.8589,340.2
-15.5444,134.8729,349.1
-15.553,134.857,351.1
-15.5553,134.871,339.3
-15.5571,134.8639,344
-16.1715,136.8403,351.1
-16.1732,136.8508,375.1
-16.8606,138.4298,351.2
-16.862,138.4392,361.8
-16.4596,123.9535,344.9
-16.4759,123.952,341.7
-16.4499,123.9477,346.3
-27.6263,148.9839,366
-27.6249,148.995,351
-27.5967,148.9903,343.2
-27.6075,148.9808,367.8
-27.6061,148.9918,412.1
-27.6047,149.0029,342
-27.6169,148.9824,397.5
-27.6155,148.9934,387
-19.5469,147.2303,333
-22.3855,150.561,334.8
-22.4485,150.6892,338.8
-22.4576,150.6908,341.5
-17.2333,143.3141,340.3
-17.2352,143.2979,340.9
-17.2095,143.3369,342.2
-14.8706,141.6934,355
-14.8734,141.6811,352.4
-14.8712,141.7006,347.9
-13.0102,141.7922,331.6
-13.014,141.7996,331.9
-14.7904,141.9341,353
-11.7926,142.288,342.1
-11.7946,142.2725,393.2
-11.7965,142.2569,348.2
-11.783,142.2709,346.6
-11.785,142.2553,362.5
-11.7869,142.2397,364.4
-11.7753,142.2381,368.8
-11.7773,142.2224,357
-11.7867,142.2662,351.2
-11.7888,142.2505,354.8
-11.7793,142.2334,382.2
-11.7813,142.2176,333.7
-11.6741,142.2443,334.9
-11.6646,142.2271,353.4
-11.6666,142.2114,335.2
-11.8042,142.2896,351.1
-11.8061,142.274,337.5
-11.7868,142.3344,338.5
-12.0468,142.7234,345.3
-11.8383,142.3881,337
-12.0449,142.738,381.7
-33.3907,122.8712,331.8
-33.3891,122.8872,335.5
-33.3641,122.9158,331.6
-16.5995,124.847,359.9
-16.6207,124.8869,350.8
-16.6106,124.8986,338.5
-16.6086,124.8486,360.2
-16.6009,124.8374,360.1
-16.5889,124.8552,362.5
-16.5903,124.8456,401.8
-16.5798,124.8538,342.2
-16.4739,124.1345,341.5
-16.4559,124.1316,342.8
-16.4573,124.1222,342.5
-16.4036,123.9263,353.2
-13.3618,132.1892,374.7
-13.3461,132.1863,340.7
-13.3619,132.2147,365.3
-13.3558,132.2216,368.3
-13.3462,132.2118,359.4
-13.352,132.1795,358.6
-14.2174,126.5214,349
-14.2193,126.5094,354.3
-14.351,126.9104,344.7
-17.1479,143.3233,312.3
-13.3489,132.4046,334.6
-13.3517,132.3798,328.2
-13.3547,132.3536,318.7
-13.3448,132.3976,326.4
-34.2226,116.2441,326
-34.221,116.2585,313.4
-30.8667,121.4944,315.6
-20.7328,139.4785,311.7
-22.4679,150.702,339
-25.7598,148.5809,340.1
-25.7616,148.5919,336.6
-25.7692,148.5791,337.1
-28.688,148.1487,369.4
-28.6898,148.1596,347.9
-30.603,148.2872,343.4
-32.1367,147.0282,332.4
-36.1673,143.6174,323.7
-11.3168,132.4294,328.7
-11.5691,132.8535,334.1
-11.5777,132.8399,336.6
-12.6286,130.7135,344.1
-12.63,130.7233,363.7
-12.6314,130.7332,341.8
-12.6328,130.743,340.7
-13.3176,132.1499,336.3
-13.3519,132.4008,339.7
-13.9051,131.8249,368.7
-13.9035,131.8134,371.3
-13.9361,132.8972,342.5
-13.9236,132.8852,343.8
-13.3814,132.1713,344.2
-13.3722,132.2576,343.7
-13.3706,132.2456,338
-13.3564,132.1388,347.9
-13.3605,132.247,347.4
-13.3589,132.235,348
-13.3463,132.1402,336.8
-13.3487,132.2364,351.9
-13.3471,132.2245,355.8
-13.3354,132.214,338
-14.201,126.5524,369.9
-14.328,126.8988,343
-14.3296,126.9088,367.8
-15.5907,134.8639,339.8
-15.6035,134.8624,342.8
-42.5562,147.748,340
-42.5587,147.7342,334.9
-34.3035,144.0632,335.8
-34.3016,144.0749,330.6
-32.3694,149.4585,332.6
-28.7738,148.1571,333.5
-17.1825,143.3288,347.8
-17.1944,143.331,341.4
-15.6369,134.7844,343.4
-15.6354,134.7953,390.1
-15.634,134.8061,392.6
-15.6437,134.8074,361.9
-14.8406,141.702,341.5
-14.8383,141.7162,337.8
-11.5789,132.8415,335.1
-13.3639,132.4051,344.1
-13.3658,132.391,368.5
-13.3842,132.1579,337.3
-13.386,132.1431,359.1
-13.3879,132.1284,357.5
-13.373,132.1564,359
-13.3748,132.1416,389.4
-13.3767,132.1269,403.3
-13.3292,132.4149,349.9
-13.331,132.4004,349.4
-13.3508,132.2424,348.7
-13.3526,132.2279,347.2
-13.3636,132.1401,349.7
-13.3654,132.1254,382.4
-13.3415,132.2265,359.1
-13.3321,132.2103,347.5
-13.3308,132.2197,339.1
-11.8471,142.3611,327
-13.3329,132.1158,344.3
-11.8037,142.245,364.6
-11.7945,142.2255,340.7
-13.0925,130.3022,347.2
-13.0911,130.3156,344.4
-13.0782,130.314,350.8
-12.4089,134.1636,335.6
-12.344,134.5682,340.8
-12.6384,130.7205,342.7
-12.6095,130.7301,347.9
-11.5669,132.8524,331.5
-33.3479,122.9037,377.7
-32.8598,116.4232,329.9
-16.4806,123.9186,338
-16.478,123.9225,339.6
-13.3417,132.1133,315.7
-13.3436,132.1078,317.8
-13.352,132.2486,312.5
-13.3502,132.26,311.6
-13.3351,132.4228,317.2
-13.367,132.4162,322.9
-13.3771,132.4177,347
-13.9367,132.8985,311.9
-13.9469,132.9004,314.2
-15.483,130.0781,317
-15.5001,130.0867,314.7
-15.5104,130.0788,321.2
-15.5194,130.0802,320
-15.5311,130.0629,323.2
-16.4312,124.136,325.2
-16.4355,124.1423,318.2
-12.6511,130.7467,318.5
-12.3961,132.851,311.8
-12.8677,130.4652,311.9
-12.8663,130.4748,350.2
-12.631,130.7536,324
-12.6418,130.7453,321
-12.6325,130.7438,330.4
-12.6403,130.7551,337.3
-22.3622,150.5513,318
-12.6277,130.7626,336.6
-12.6258,130.7474,318.9
-13.3634,132.4319,316.4
-16.4342,124.1416,317.5
-12.9437,141.6459,353.8
-12.9481,141.6745,357.2
-12.4249,141.8703,353.3
-12.434,141.8689,342.4
-14.3235,143.6975,330.4
-14.8237,141.7136,347.8
-13.3489,132.1132,354.8
-13.3485,132.1057,357.9
-15.947,144.5862,358
-15.9484,144.5969,344.1
-15.958,144.5955,334.1
-17.1089,143.31,337.3
-16.0948,136.7165,372.5
-16.0977,136.733,339
-17.1314,143.3366,339
-17.0997,143.3114,365.3
-17.1011,143.3212,347.9
-16.1066,136.7144,394.2
-16.113,136.7072,347.9
-17.1985,143.3607,342.6
-17.1075,143.3003,341.9
-21.7496,119.6552,341.7
-31.3866,115.8126,340.2
-33.7244,142.9736,337.5
-33.7273,142.9706,333.9
-30.0267,152.4789,331.7
-30.8578,152.1479,334.9
-30.8541,152.0974,332.5
-30.8413,152.1215,343.3
-30.8427,152.1096,346.2
-30.8443,152.0969,350.4
-30.8331,152.1076,343.9
-30.8205,152.1297,355.7
-30.8218,152.1185,369.4
-30.8233,152.1066,343.5
-30.8247,152.0945,341.5
-30.8108,152.128,339.1
-30.8122,152.1163,358.3
-29.7517,152.5641,334.8
-29.8298,152.2514,330.8
-29.8153,152.3669,325.9
-29.8576,152.1857,369.1
-29.8561,152.1977,354.8
-29.8671,152.1875,382
-29.8657,152.1986,360.6
-29.9044,152.0677,350.2
-29.9156,152.0571,339.7
-29.9958,152.3865,332
-30.0222,152.3313,332.8
-30.0333,152.3204,339.9
-30.0318,152.3325,339.9
-30.7887,152.1318,358.5
-30.7791,152.1293,349.1
-30.746,152.0764,345.7
-30.7475,152.0647,391.3
-30.7363,152.0748,326.1
-30.7377,152.0631,376.8
-30.7266,152.0736,325.4
-30.4953,152.2018,389.5
-30.4968,152.1898,367.1
-27.6103,148.9967,379.1
-27.6118,148.9874,368.2
-27.6101,149.0034,380.7
-27.623,148.989,362.9
-27.6213,149.005,340.6
-22.4324,150.6832,346.9
-17.1286,143.3387,338.9
-17.1011,143.3006,333.9
-17.1276,143.3314,340.9
-14.3057,143.5651,331.5
-33.7216,142.9901,327.2
-22.9129,122.1989,350.6
-15.5741,134.8163,342.4
-15.5804,134.7975,346
-14.0271,130.0039,376.8
-13.9075,132.8727,342.4
-13.9169,132.8961,338.6
-13.9055,132.8799,345.1
-14.423,129.9029,346.7
-13.9278,132.9053,345.4
-15.4552,126.8377,358
-16.3912,124.1077,339.1
-16.4121,124.0996,341.1
-16.4466,123.9124,346.6
-16.4383,124.1254,358.4
-16.4494,124.1326,353.3
-16.4479,124.1438,354.8
-16.4577,124.1452,399.2
-16.4562,124.1563,339.7
-16.5491,123.9777,339.6
-16.5607,124.9009,358.5
-16.5701,124.9025,348.8
-13.3581,132.0902,339.1
-13.355,132.1088,391.1
-13.3518,132.1273,350.3
-13.3674,132.111,340.2
-13.3642,132.1295,338
-14.322,126.9104,349.2
-14.0193,130.009,384
-14.0298,130.0108,349.2
-12.6229,130.7643,378
-12.6128,130.754,353.8
-12.6241,130.7559,369.1
-12.6216,130.771,372.5
-12.3338,133.0676,337.5
-12.9075,130.5003,347.5
-12.6116,130.7623,356
-30.0227,152.3364,311.5
-29.9915,152.3792,315.5
-29.9897,152.3898,316
-29.9112,152.0605,318.5
-29.8101,152.3568,321.7
-29.8114,152.3516,323.9
-15.9351,144.5799,316.8
-14.7542,142.2066,317.5
-11.7596,142.3344,316.7
-11.7673,142.3449,320.9
-11.766,142.354,320.5
-11.8463,142.3067,314
-11.845,142.3159,319.2
-11.854,142.3172,320.6
-11.8527,142.3264,315.2
-13.3915,132.4342,319.7
-13.391,132.4411,323.2
-12.9453,141.6758,310.4
-14.2868,143.5746,319.2
-14.2958,143.576,314.9
-14.2968,143.6328,325.3
-14.2955,143.6421,320.1
-14.3045,143.6435,323.9
-14.3031,143.6527,324.9
-14.7556,142.197,310.4
-11.761,142.194,320.3
-29.9929,152.4082,310.8
-29.9886,152.4051,311.2
-15.477,126.8815,312.7
-16.3578,123.9163,322
-16.3691,123.9182,347
-16.3666,123.9334,312.6
-16.3758,124.0819,329.7
-16.3732,124.0973,346.6
-16.4299,124.1084,315.3
-16.51,123.9708,317
-16.5212,123.973,331.3
-12.4031,132.8617,321.3
-22.4748,150.7086,339.2
-29.7547,152.5394,333.1
-30.7563,152.0929,344.2
-29.8035,152.3748,333.3
-29.8109,152.3627,331.4
-29.9915,152.4003,345
-29.999,152.3882,344.7
-30.0005,152.3986,357.9
-30.0204,152.4692,327.5
-30.4955,152.196,350.9
-30.4971,152.2065,330.9
-33.0521,146.7013,338.7
-12.3639,134.5636,353.5
-12.5095,135.6438,355.8
-12.5111,135.6561,341.6
-12.3735,134.5622,353.7
-12.4089,132.8593,340
-12.5398,132.1814,370.5
-12.5411,132.1905,367.3
-12.5487,132.1801,341.7
-12.5501,132.1892,352.8
-12.4919,131.7335,350.5
-12.4933,131.7427,349.4
-12.5023,131.7413,386.6
-12.5036,131.7505,338.3
-12.6002,130.7383,367.7
-12.6017,130.748,348.8
-12.9282,130.7799,391.3
-12.9297,130.7894,378.9
-12.9374,130.7784,379.3
-12.9388,130.788,351.8
-13.3993,132.4558,344.8
-13.3634,132.0858,376.2
-13.3648,132.095,385.1
-13.3661,132.1041,357.6
-13.3733,132.0877,351.2
-13.3746,132.0969,397.9
-13.3759,132.106,373
-13.8964,132.9036,350.6
-13.9055,132.9023,338.7
-13.9068,132.9118,348.2
-13.9159,132.9104,338.4
-13.925,132.9091,342.5
-13.9264,132.9185,356.4
-14.2528,126.5536,349
-14.2485,126.5477,336.3
-14.3448,126.9739,352.4
-14.3647,126.9551,345.5
-14.3759,126.9531,338.2
-14.3784,126.968,379.8
-15.5856,134.7281,382
-15.5871,134.7401,372.8
-15.5956,134.7267,347.8
-15.5972,134.7386,348.1
-15.6429,134.6961,351.3
-15.6445,134.7079,358.3
-15.653,134.6947,339.6
-15.6546,134.7066,355.6
-15.4789,126.8658,336.5
-16.3672,124.0848,340.2
-16.3711,124.1066,342
-16.5496,124.888,347.4
-16.5498,124.8816,341.5
-29.7155,152.3039,331.3
-32.701,147.2045,338.8
-30.8744,152.1325,339.1
-30.7913,152.1563,340
-30.7625,152.1109,339.1
-30.4969,152.2228,329.8
-30.5021,152.1983,351.4
-31.2958,146.3375,334.5
-31.2976,146.3261,337.4
-29.8986,152.2072,341.9
-29.9128,152.0426,371.8
-17.0061,138.924,352.2
-17.069,143.2674,360.8
-17.0656,143.289,356.3
-17.0639,143.2998,359.4
-17.0786,143.269,375.3
-17.0769,143.2798,362.3
-17.0752,143.2907,354.3
-17.0736,143.3015,411.9
-17.0719,143.3124,382.2
-17.0865,143.2815,362.9
-17.0832,143.3032,342.7
-17.0815,143.314,350.6
-17.0991,143.3282,364.9
-17.1022,143.3232,353.2
-17.1005,143.334,379.8
-17.1102,143.3357,366.9
-17.1084,143.3466,349.4
-17.1215,143.3265,346.6
-17.1198,143.3374,405.2
-17.1181,143.3483,427.7
-17.1277,143.3499,366.5
-17.126,143.3608,342
-17.1374,143.3515,346.1
-17.1357,143.3625,341
-17.1584,143.344,346.2
-17.2189,143.3611,355.8
-17.1961,143.3796,345.9
-17.1979,143.3686,352.1
-17.176,143.3582,348.6
-17.168,143.3456,367.6
-17.1663,143.3566,396.1
-15.1667,144.7937,336.4
-15.1644,144.8077,339.3
-15.1753,144.8096,335.6
-15.9275,144.5819,338.7
-15.6367,135.0696,340.7
-15.6229,135.0846,342.4
-15.6112,135.083,338.1
-15.5963,134.748,365.5
-15.5984,134.7307,350.1
-15.5842,134.7464,378
-15.5863,134.7291,418.7
-15.558,134.7608,360
-14.2904,143.6091,356.6
-14.2924,143.597,375
-14.2942,143.6042,360.6
-14.284,143.6026,347.3
-14.2877,143.5782,335.7
-14.2896,143.5662,343.3
-14.563,134.498,376.8
-14.565,134.481,345.4
-14.5561,134.5077,339.1
-13.3211,142.0022,351.9
-13.0712,141.7681,336
-13.0368,141.7421,372.4
-13.0259,141.7506,382.8
-13.0274,141.7406,406.6
-13.012,141.7791,364.1
-13.0067,141.7718,336
-12.9973,141.7702,367.4
-12.9988,141.7602,353.4
-13.0166,141.6406,338.9
-12.9454,141.6699,337.6
-12.0501,142.7615,353.4
-12.0519,142.75,386.7
-12.0555,142.7271,410.6
-12.0573,142.7157,376.5
-11.8677,142.2905,340.5
-11.8563,142.2999,369.9
-11.858,142.289,413.5
-11.8466,142.2983,362.8
-11.8482,142.2875,344.6
-11.8155,142.2865,344.8
-11.8171,142.2757,375
-11.8204,142.2539,340.7
-11.8057,142.2849,340.9
-11.8139,142.2308,335.9
-11.7647,142.3568,338.3
-12.6427,135.7936,342.2
-11.6926,142.3622,329.2
-11.7158,142.2096,340.6
-11.7175,142.1987,342.9
-11.6666,142.3355,349.7
-11.6683,142.3245,359.5
-12.5598,135.641,346.2
-12.5615,135.6277,374.9
-12.5491,135.6395,346.9
-12.5508,135.6262,400.8
-12.4846,135.6306,386.5
-12.4863,135.6171,388
-12.4818,135.6249,404.6
-12.4836,135.6115,349.5
-12.3366,136.4828,334.1
-12.3804,134.5478,371.4
-12.3688,134.5463,362.3
-12.5562,132.0796,334.3
-12.559,132.0545,364.6
-12.542,132.0779,341.2
-12.5448,132.0528,364.9
-12.5531,132.0745,358.9
-12.5561,132.0495,372.4
-12.5389,132.0728,337.6
-12.5419,132.0477,334.7
-12.4175,132.8551,335.9
-12.5038,131.7234,354.1
-12.5055,131.7305,352.1
-33.8871,115.6671,350.8
-33.8977,115.6687,383.1
-33.1371,116.0668,328.6
-31.3871,115.7947,337.2
-31.3855,115.8083,344.8
-22.8316,121.7598,338.4
-16.4947,124.1705,337.8
-16.493,124.1626,335
-16.4646,123.9132,341.6
-16.4692,123.8882,338.3
-16.463,123.9081,337.6
-19.4513,133.8516,312.9
-13.3791,132.461,311.7
-13.4012,132.3706,343.5
-13.3999,132.3797,349.3
-13.3986,132.3889,340.3
-13.4102,132.3719,327.6
-13.4089,132.3811,357.3
-13.4076,132.3903,349.1
-13.4063,132.3995,338.1
-13.4179,132.3825,384.6
-13.4166,132.3917,377.7
-13.4269,132.3839,375.3
-13.4256,132.393,377.8
-13.9022,132.9171,314.8
-13.9112,132.9185,316.8
-15.4618,126.8719,318.5
-15.4651,126.8778,324.4
-13.9202,132.9198,315.1
-13.3833,132.3678,323.1
-13.3922,132.3692,327.8
-13.3909,132.3784,324.2
-13.3896,132.3875,323
-12.4053,132.8346,324.5
-15.4773,126.8794,314.8
-15.4896,126.8812,329.3
-15.4875,126.8991,322.7
-22.4163,150.6728,313.3
-22.4509,150.7172,340.8
-28.1607,152.3948,317.7
-13.4142,132.412,324.6
-13.9124,132.9304,312.9
-13.9232,132.929,321.3
-13.4069,132.4072,322.8
-15.4646,126.8977,314.4
-15.4867,126.9281,321.4
-16.3589,124.0702,331.2
-16.3611,124.0838,333
-16.4516,124.2083,321.8
-16.4494,124.1956,318
-11.7546,142.153,326.8
-13.3276,141.9856,352
-13.3255,141.9728,364
-13.3171,141.9874,356
-13.315,141.9745,382
-12.9419,141.6805,335.2
-15.9721,144.6019,339.1
-14.2874,143.6435,344.3
-14.2889,143.6536,333.9
-15.912,144.5693,379.6
-15.9134,144.5787,350.7
-15.9148,144.5881,344
-15.917,144.5432,343.3
-15.9213,144.5714,357.4
-15.9332,144.5888,342.8
-15.9346,144.5982,404.5
-15.936,144.6076,342.4
-17.0311,143.2811,353.9
-17.0327,143.2912,354.4
-17.0404,143.2795,376
-17.042,143.2896,360.7
-15.5533,134.7523,338.5
-17.0777,143.3352,348.2
-15.554,134.7443,337.5
-17.1372,143.3701,347
-17.1774,143.3839,342.9
-17.2201,143.3707,339.6
-29.0015,151.985,335.2
-31.0024,146.5861,350.3
-31.0041,146.6019,330.7
-15.5063,126.9318,376.8
-15.496,126.9528,336.6
-16.4517,123.8823,346.4
-16.4587,123.8566,356.8
-16.4603,123.8686,387.4
-16.4353,123.9022,344.8
-16.4663,124.2149,343.2
-16.5389,124.8579,344.4
-16.5281,124.8597,343.7
-16.4438,124.2045,341.9
-16.4485,123.858,344
-28.2788,128.4944,339.6
-28.2908,128.4982,338.1
-29.8826,152.2169,333
-29.8804,152.1424,331
-29.505,148.5435,337
-29.5047,148.5361,333.4
-28.1616,152.3879,336.7
-22.4658,150.7149,344
-12.0528,142.7378,326.8
-28.2669,128.4415,339.1
-28.2775,128.443,392.9
-28.2791,128.4288,387.7
-28.2758,128.4572,354.5
-28.2686,128.4273,365.6
-15.5898,134.7967,343.2
-15.5842,135.0856,344.8
-16.0899,136.7082,340.5
-15.6194,135.0919,342.4
-15.5173,135.0851,340.2
-15.6107,134.671,370.9
-15.5277,134.6813,348.2
-15.52,134.7279,376.8
-15.5174,134.7437,366.2
-15.5147,134.7596,344.6
-15.6081,134.6866,342.1
-15.5391,134.6833,390.9
-15.5262,134.7617,348.7
-15.5236,134.7775,344.6
-15.5351,134.7796,353.2
-15.5397,134.6743,359.1
-15.537,134.6899,387.8
-15.529,134.7366,361.5
-15.5262,134.7524,353.8
-15.5235,134.7682,351.1
-15.535,134.7702,353.2
-15.5323,134.7861,348.4
-15.5546,134.7251,345.1
-15.5438,134.7881,345.6
-13.377,132.3274,355
-13.3889,132.3172,353.8
-13.3871,132.329,359.9
-13.4053,132.3442,360.7
-13.4035,132.3559,352.4
-13.3981,132.3909,352.8
-13.4154,132.3457,343.1
-13.4136,132.3575,354
-13.4117,132.3693,345.5
-14.0052,130.0688,356
-13.9065,132.9158,346.1
-13.8992,132.922,344.8
-13.8909,132.9075,358.4
-13.8928,132.895,345.6
-13.8825,132.8932,354.5
-13.8844,132.8808,352.1
-13.8741,132.879,346.3
-12.5713,132.0436,359.2
-12.5812,132.0452,348.9
-12.5794,132.0567,348
-12.5894,132.0583,349.6
-13.023,130.4251,357.9
-12.3801,134.4949,346.1
-13.0321,130.4265,356.6
-13.0413,130.428,340.5
-12.1505,136.3431,355.7
-12.1466,136.3255,343.3
-12.1425,136.349,351.5
-12.9646,132.5397,338.6
-12.531,135.6193,340.6
-12.6246,135.7715,366.6
-13.3345,132.1364,345.3
-13.3513,132.2926,343
-13.3495,132.3042,375.7
-13.3478,132.3159,362.9
-13.346,132.3276,378.3
-13.3506,132.2993,389
-13.3487,132.3109,357.6
-13.3469,132.3225,399.3
-13.345,132.3342,348.4
-13.3606,132.3009,380.9
-13.3588,132.3125,404.9
-13.3569,132.3242,364.7
-13.3551,132.3358,354
-13.3532,132.3476,349.8
-13.3707,132.3024,341.8
-13.3688,132.3141,401.4
-13.367,132.3258,356.4
-13.3789,132.3157,374.6
-16.6604,124.8816,339
-16.6623,124.8662,338.1
-15.6575,130.4759,366.4
-15.6589,130.4664,389.1
-15.6494,130.468,350.1
-16.3726,124.0472,346.3
-16.3605,124.0459,364.8
-15.4606,129.9946,351.1
-14.6073,134.8741,339.4
-14.6006,134.866,338.7
-15.4752,126.9125,355.8
-14.1795,132.8229,342.8
-13.9252,132.9317,340.8
-13.8962,132.9142,359.3
-33.6208,115.7463,345.7
-33.6169,115.7655,349.4
-33.5995,115.7533,369.1
-33.584,115.7694,360.7
-33.5878,115.75,348.5
-33.5935,115.7588,379.4
-33.6052,115.7621,346.4
-32.3741,116.1112,330.2
-32.3784,116.0901,346.6
-32.1754,116.1086,344.6
-32.1798,116.0871,330.6
-32.1631,116.105,351.5
-31.6085,115.958,348.5
-31.6093,115.9531,339.7
-28.3978,150.5721,332.3
-30.7561,152.0802,319
-27.2189,149.8317,317.5
-27.2203,149.8216,310.7
-27.2099,149.83,316.4
-22.4678,150.7209,320.8
-23.2134,145.4155,316
-22.4582,150.7191,328.6
-22.4539,150.723,322.1
-22.4556,150.7121,311.5
-15.3655,145.1874,313.5
-15.9689,144.6074,315
-15.9244,144.5045,314
-17.1551,143.3826,312.8
-12.4138,141.7199,334.1
-12.4247,141.7214,315.9
-12.9809,141.7475,313.8
-12.4116,141.7139,327.8
-12.4098,141.7276,328.9
-12.408,141.7413,323.1
-12.4225,141.7153,329.3
-12.4121,141.7336,333.6
-11.6778,142.094,314
-11.8781,142.2859,311.6
-15.479,126.9394,352.6
-15.4765,126.9546,389.6
-15.4878,126.9568,387.7
-15.4853,126.9722,412.8
-15.4992,126.9588,340.9
-15.4966,126.9743,425.4
-15.508,126.9763,343.2
-15.5054,126.9918,311
-11.6747,142.0602,315.5
-11.68,142.2177,314.4
-11.6786,142.2084,311.3
-17.1774,143.392,316.3
-14.2732,143.5831,326.8
-14.2814,143.6402,316.9
-14.2796,143.5628,323.5
-17.0184,143.3112,326.8
-17.029,143.3197,316.7
-27.4536,149.4612,331.3
-12.0843,142.3284,336
-12.3865,141.8026,331.6
-12.437,142.2002,349.5
-12.4397,142.2219,326.5
-12.3872,141.8174,330.1
-12.4323,142.1951,337.4
-12.4348,142.2168,333.4
-12.118,136.3533,333.3
-12.1557,136.3575,338.4
-12.1634,136.3468,360.5
-12.1648,136.3561,341.4
-12.9886,141.7272,333.5
-13.0016,141.7254,358
-12.9993,141.7191,357.8
-13.0123,141.7175,330.9
-12.3362,136.4631,343.7
-13.3271,141.959,342.7
-13.3297,141.9805,328.5
-11.8267,130.9163,331.4
-12.7379,135.802,344.3
-12.7393,135.8113,342.4
-14.2777,143.5562,330.7
